case_id,trial_uid,n,k,rate,family,snr_db,true_slip_prob,model_slip_prob,forced_location_fraction,two_slip_fraction,phase_innovation_std_deg,phase_initial_std_deg,assumed_noise_offset_db,true_state_label,model_contains_true_path,state_hypothesis_count,code_replicate,trial_index,transmitted_int,decoder,decoded_correct,decoded_int,success,certified,cap_hit,stop_reason,components_generated,membership_queries,latent_hypotheses_available,latent_queues_touched,valid_codewords,unique_candidates,complete_marginal_candidates,state_word_metric_evals,bit_metric_accumulations,osd_reprocessings,preprocessing_state_metrics,wall_seconds,queue_touch_fraction
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t10,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,10,10185794593576417174,ls_list_marginal_L4,True,10185794593576417174,True,False,False,valid_list_complete,4439,4220,63,63,6,4,4,252,16128,0,126,0.053536891005933285,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t10,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,10,10185794593576417174,ls_list_marginal_L8,True,10185794593576417174,True,False,False,valid_list_complete,5322,5049,63,63,12,8,8,504,32256,0,126,0.060089664068073034,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t10,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,10,10185794593576417174,latent_osd_batch_o2_s63,True,10185794593576417174,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2567,2567,2567,161721,10350144,3528,63,1.040194327943027,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t10,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,10,10185794593576417174,plain_osd_batch_o2,False,10111265534062292540,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.019861998967826366,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t10,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,10,10185794593576417174,lsgrand_certified_v1_bound,True,10185794593576417174,True,True,False,strict_unseen_codeword_certificate,5504,5504,63,63,12,8,0,5504,352256,0,63,0.12313188705593348,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t11,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,11,12874825345422773135,ls_first_valid,True,12874825345422773135,True,False,False,valid_list_complete,13,13,63,12,1,1,0,0,0,0,63,0.0024837040109559894,0.19047619047619047
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t11,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,11,12874825345422773135,ls_list_marginal_L2,True,12874825345422773135,True,False,False,valid_list_complete,21,21,63,20,2,2,2,126,8064,0,126,0.004046940011903644,0.31746031746031744
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t11,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,11,12874825345422773135,ls_list_marginal_L4,True,12874825345422773135,True,False,False,valid_list_complete,941,910,63,63,4,4,4,252,16128,0,126,0.02065643493551761,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t11,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,11,12874825345422773135,ls_list_marginal_L8,True,12874825345422773135,True,False,False,valid_list_complete,1547,1482,63,63,8,8,8,504,32256,0,126,0.024943414027802646,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t11,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,11,12874825345422773135,latent_osd_batch_o2_s63,True,12874825345422773135,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2811,2811,2811,177093,11333952,3528,63,1.1714952300535515,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t11,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,11,12874825345422773135,plain_osd_batch_o2,False,1650155892383376869,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.022600210970267653,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t11,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,11,12874825345422773135,lsgrand_certified_v1_bound,True,12874825345422773135,True,True,False,strict_unseen_codeword_certificate,12768,12768,63,63,20,17,0,12768,817152,0,63,0.4997435410041362,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t12,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,12,14758685862875313579,ls_first_valid,True,14758685862875313579,True,False,False,valid_list_complete,16,16,63,12,1,1,0,0,0,0,63,0.0028498220490291715,0.19047619047619047
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t12,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,12,14758685862875313579,ls_list_marginal_L2,True,14758685862875313579,True,False,False,valid_list_complete,480,463,63,63,2,2,2,126,8064,0,126,0.008348825038410723,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t12,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,12,14758685862875313579,ls_list_marginal_L4,True,14758685862875313579,True,False,False,valid_list_complete,4896,4576,63,63,5,4,4,252,16128,0,126,0.05742635205388069,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t12,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,12,14758685862875313579,ls_list_marginal_L8,True,14758685862875313579,True,False,False,valid_list_complete,9271,8602,63,63,9,8,8,504,32256,0,126,0.15125051699578762,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t12,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,12,14758685862875313579,latent_osd_batch_o2_s63,True,14758685862875313579,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2456,2456,2456,154728,9902592,3528,63,1.2024394690524787,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t12,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,12,14758685862875313579,plain_osd_batch_o2,False,5393091126937621245,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.020888966973870993,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t12,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,12,14758685862875313579,lsgrand_certified_v1_bound,True,14758685862875313579,True,True,False,strict_unseen_codeword_certificate,320,320,63,63,1,1,0,320,20480,0,63,0.008392099989578128,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t13,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,13,16650559645525162052,ls_first_valid,True,16650559645525162052,True,False,False,valid_list_complete,15,15,63,13,1,1,0,0,0,0,63,0.0026056200731545687,0.20634920634920634
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t13,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,13,16650559645525162052,ls_list_marginal_L2,True,16650559645525162052,True,False,False,valid_list_complete,1869,1790,63,63,3,2,2,126,8064,0,126,0.036882682936266065,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t13,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,13,16650559645525162052,ls_list_marginal_L4,True,16650559645525162052,True,False,False,valid_list_complete,3484,3304,63,63,6,4,4,252,16128,0,126,0.05014768405817449,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t13,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,13,16650559645525162052,ls_list_marginal_L8,True,16650559645525162052,True,False,False,valid_list_complete,6999,6566,63,63,10,8,8,504,32256,0,126,0.07871357607655227,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t13,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,13,16650559645525162052,latent_osd_batch_o2_s63,True,16650559645525162052,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2662,2662,2662,167706,10733184,3528,63,1.2181100499583408,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t13,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,13,16650559645525162052,plain_osd_batch_o2,False,16541724312921859543,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.026148948003537953,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t13,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,13,16650559645525162052,lsgrand_certified_v1_bound,True,16650559645525162052,True,True,False,strict_unseen_codeword_certificate,192,192,63,63,1,1,0,192,12288,0,63,0.00613981403876096,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t14,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,14,1686045206832738020,ls_first_valid,True,1686045206832738020,True,False,False,valid_list_complete,13,13,63,12,1,1,0,0,0,0,63,0.002628905000165105,0.19047619047619047
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t14,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,14,1686045206832738020,ls_list_marginal_L2,True,1686045206832738020,True,False,False,valid_list_complete,1532,1470,63,63,3,2,2,126,8064,0,126,0.02984019392170012,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t14,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,14,1686045206832738020,ls_list_marginal_L4,True,1686045206832738020,True,False,False,valid_list_complete,3179,3022,63,63,5,4,4,252,16128,0,126,0.05444217298645526,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t14,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,14,1686045206832738020,ls_list_marginal_L8,True,1686045206832738020,True,False,False,valid_list_complete,14096,13126,63,63,9,8,8,504,32256,0,126,0.2507610539905727,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t14,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,14,1686045206832738020,latent_osd_batch_o2_s63,True,1686045206832738020,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2384,2384,2384,150192,9612288,3528,63,1.111254391958937,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t14,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,14,1686045206832738020,plain_osd_batch_o2,False,1400351992788383539,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.03149842203129083,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t14,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,14,1686045206832738020,lsgrand_certified_v1_bound,True,1686045206832738020,True,True,False,strict_unseen_codeword_certificate,96,96,63,63,1,1,0,96,6144,0,63,0.004678018041886389,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t15,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,15,12854871072690885532,ls_first_valid,False,12841360273808774044,True,False,False,valid_list_complete,11,11,63,9,1,1,0,0,0,0,63,0.0019859729800373316,0.14285714285714285
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t15,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,15,12854871072690885532,ls_list_marginal_L2,False,12841360273808774044,True,False,False,valid_list_complete,15,15,63,13,2,2,2,126,8064,0,126,0.003775652963668108,0.20634920634920634
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t15,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,15,12854871072690885532,ls_list_marginal_L4,False,12841360273808774044,True,False,False,valid_list_complete,6316,5932,63,63,5,4,4,252,16128,0,126,0.07565033691935241,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t15,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,15,12854871072690885532,ls_list_marginal_L8,False,12841360273808774044,True,False,False,valid_list_complete,18242,16924,63,63,10,8,8,504,32256,0,126,0.27650326606817544,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t15,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,15,12854871072690885532,latent_osd_batch_o2_s63,False,12841360273808774044,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2705,2705,2705,170415,10906560,3528,63,1.0888337990036234,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t15,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,15,12854871072690885532,plain_osd_batch_o2,False,12964468344023088697,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.019484843942336738,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t15,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,15,12854871072690885532,lsgrand_certified_v1_bound,False,12841360273808774044,True,True,False,strict_unseen_codeword_certificate,9248,9248,63,63,7,6,0,9248,591872,0,63,0.16909819294232875,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t16,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,16,17171929244913801941,ls_first_valid,True,17171929244913801941,True,False,False,valid_list_complete,17,17,63,13,1,1,0,0,0,0,63,0.0021025020396336913,0.20634920634920634
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t16,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,16,17171929244913801941,ls_list_marginal_L2,True,17171929244913801941,True,False,False,valid_list_complete,682,657,63,63,2,2,2,126,8064,0,126,0.010314419982023537,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t16,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,16,17171929244913801941,ls_list_marginal_L4,True,17171929244913801941,True,False,False,valid_list_complete,6436,6030,63,63,5,4,4,252,16128,0,126,0.16496258904226124,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t16,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,16,17171929244913801941,ls_list_marginal_L8,True,17171929244913801941,True,False,False,valid_list_complete,17419,16108,63,63,9,8,8,504,32256,0,126,0.21590190194547176,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t16,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,16,17171929244913801941,latent_osd_batch_o2_s63,True,17171929244913801941,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2432,2432,2432,153216,9805824,3528,63,1.007097511086613,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t16,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,16,17171929244913801941,plain_osd_batch_o2,False,17170224889568195007,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.017587724956683815,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t16,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,16,17171929244913801941,lsgrand_certified_v1_bound,True,17171929244913801941,True,True,False,strict_unseen_codeword_certificate,352,352,63,63,1,1,0,352,22528,0,63,0.013429341022856534,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t17,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,17,6770649104943883846,ls_first_valid,True,6770649104943883846,True,False,False,valid_list_complete,16,16,63,13,1,1,0,0,0,0,63,0.0019708079053089023,0.20634920634920634
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t17,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,17,6770649104943883846,ls_list_marginal_L2,True,6770649104943883846,True,False,False,valid_list_complete,217,213,63,63,2,2,2,126,8064,0,126,0.006476962938904762,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t17,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,17,6770649104943883846,ls_list_marginal_L4,True,6770649104943883846,True,False,False,valid_list_complete,2878,2727,63,63,5,4,4,252,16128,0,126,0.0342305259546265,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t17,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,17,6770649104943883846,ls_list_marginal_L8,True,6770649104943883846,True,False,False,valid_list_complete,6139,5770,63,63,9,8,8,504,32256,0,126,0.07683949708007276,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t17,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,17,6770649104943883846,latent_osd_batch_o2_s63,True,6770649104943883846,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2500,2500,2500,157500,10080000,3528,63,1.1738283410668373,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t17,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,17,6770649104943883846,plain_osd_batch_o2,False,6730710643380995260,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.01361326000187546,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t17,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,17,6770649104943883846,lsgrand_certified_v1_bound,True,6770649104943883846,True,True,False,strict_unseen_codeword_certificate,288,288,63,63,2,2,0,288,18432,0,63,0.006320758955553174,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t18,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,18,17898876281360729933,ls_first_valid,True,17898876281360729933,True,False,False,valid_list_complete,609,583,63,63,1,1,0,0,0,0,63,0.018770553055219352,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t18,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,18,17898876281360729933,ls_list_marginal_L2,True,17898876281360729933,True,False,False,valid_list_complete,2194,2045,63,63,2,2,2,126,8064,0,126,0.040822261944413185,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t18,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,18,17898876281360729933,ls_list_marginal_L4,True,17898876281360729933,True,False,True,query_cap_before_list,60000,53862,63,63,4,3,3,189,12096,0,126,0.9900507680140436,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t18,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,18,17898876281360729933,ls_list_marginal_L8,True,17898876281360729933,True,False,True,query_cap_before_list,60000,53862,63,63,4,3,3,189,12096,0,126,0.9223246979527175,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t18,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,18,17898876281360729933,latent_osd_batch_o2_s63,True,17898876281360729933,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2663,2663,2663,167769,10737216,3528,63,1.0789594480302185,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t18,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,18,17898876281360729933,plain_osd_batch_o2,False,17970032734830944686,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.021209283033385873,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t18,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_1,True,63,1,18,17898876281360729933,lsgrand_certified_v1_bound,True,17898876281360729933,True,True,False,strict_unseen_codeword_certificate,2656,2656,63,63,2,2,0,2656,169984,0,63,0.03223229700233787,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t19,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,19,8919962270752792404,ls_first_valid,True,8919962270752792404,True,False,False,valid_list_complete,20,20,63,13,1,1,0,0,0,0,63,0.0018809910397976637,0.20634920634920634
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t19,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,19,8919962270752792404,ls_list_marginal_L2,True,8919962270752792404,True,False,False,valid_list_complete,779,745,63,63,3,2,2,126,8064,0,126,0.0113764270208776,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t19,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,19,8919962270752792404,ls_list_marginal_L4,True,8919962270752792404,True,False,False,valid_list_complete,1366,1296,63,63,5,4,4,252,16128,0,126,0.017801314941607416,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t19,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,19,8919962270752792404,ls_list_marginal_L8,True,8919962270752792404,True,False,False,valid_list_complete,6758,6324,63,63,10,8,8,504,32256,0,126,0.0932708999607712,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t19,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,19,8919962270752792404,latent_osd_batch_o2_s63,True,8919962270752792404,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2692,2692,2692,169596,10854144,3528,63,1.007431418984197,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t19,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,19,8919962270752792404,plain_osd_batch_o2,False,9208019331490962109,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.014489792985841632,1.0
PF64_SPARSE_EARLY,PF64_SPARSE_EARLY_c1_t19,64,48,0.75,sparse,8.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,slip_6_3,True,63,1,19,8919962270752792404,lsgrand_certified_v1_bound,True,8919962270752792404,True,True,False,strict_unseen_codeword_certificate,512,512,63,63,2,1,0,512,32768,0,63,0.008224242948926985,1.0
PF64_DENSE_MIX,PF64_DENSE_MIX_c0_t0,64,48,0.75,dense,7.0,0.1,0.1,,0.0,0.0,0.0,0.0,no_slip,True,63,0,0,2011618476371470163,ls_first_valid,True,2011618476371470163,True,False,False,valid_list_complete,6,6,63,1,1,1,0,0,0,0,63,0.0019396740244701505,0.015873015873015872
PF64_DENSE_MIX,PF64_DENSE_MIX_c0_t0,64,48,0.75,dense,7.0,0.1,0.1,,0.0,0.0,0.0,0.0,no_slip,True,63,0,0,2011618476371470163,ls_list_marginal_L2,True,2011618476371470163,True,False,False,valid_list_complete,5910,5508,63,63,3,2,2,126,8064,0,126,0.06844051799271256,1.0
PF64_DENSE_MIX,PF64_DENSE_MIX_c0_t0,64,48,0.75,dense,7.0,0.1,0.1,,0.0,0.0,0.0,0.0,no_slip,True,63,0,0,2011618476371470163,ls_list_marginal_L4,True,2011618476371470163,True,False,True,query_cap_before_list,60000,54010,63,63,6,3,3,189,12096,0,126,0.887235475005582,1.0
PF64_DENSE_MIX,PF64_DENSE_MIX_c0_t0,64,48,0.75,dense,7.0,0.1,0.1,,0.0,0.0,0.0,0.0,no_slip,True,63,0,0,2011618476371470163,ls_list_marginal_L8,True,2011618476371470163,True,False,True,query_cap_before_list,60000,54010,63,63,6,3,3,189,12096,0,126,0.7280816019047052,1.0
PF64_DENSE_MIX,PF64_DENSE_MIX_c0_t0,64,48,0.75,dense,7.0,0.1,0.1,,0.0,0.0,0.0,0.0,no_slip,True,63,0,0,2011618476371470163,latent_osd_batch_o2_s63,True,2011618476371470163,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2524,2524,2524,159012,10176768,3528,63,1.0280233330558985,1.0
PF64_DENSE_MIX,PF64_DENSE_MIX_c0_t0,64,48,0.75,dense,7.0,0.1,0.1,,0.0,0.0,0.0,0.0,no_slip,True,63,0,0,2011618476371470163,plain_osd_batch_o2,True,2011618476371470163,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.018864279962144792,1.0
PF64_DENSE_MIX,PF64_DENSE_MIX_c0_t0,64,48,0.75,dense,7.0,0.1,0.1,,0.0,0.0,0.0,0.0,no_slip,True,63,0,0,2011618476371470163,lsgrand_certified_v1_bound,True,2011618476371470163,True,True,False,strict_unseen_codeword_certificate,128,128,63,63,1,1,0,128,8192,0,63,0.0034160029608756304,1.0
PF64_DENSE_MIX,PF64_DENSE_MIX_c0_t1,64,48,0.75,dense,7.0,0.1,0.1,,0.0,0.0,0.0,0.0,no_slip,True,63,0,1,15912525947700957538,ls_first_valid,True,15912525947700957538,True,False,False,valid_list_complete,4,4,63,1,1,1,0,0,0,0,63,0.0016685909358784556,0.015873015873015872
